station,valid,tmpf,dwpf,sknt,drct,alti,p01i,skyc1
LAX,2024-01-14 13:53,47.00,40.00,4.00,90.00,30.03,0.00,BKN
LAX,2024-01-14 14:53,48.00,40.00,3.00,80.00,30.05,0.00,SCT
LAX,2024-01-14 15:53,49.00,41.00,4.00,100.00,30.06,0.00,BKN
LAX,2024-01-14 16:53,53.00,44.00,3.00,80.00,30.07,0.00,BKN
LAX,2024-01-14 17:53,55.00,46.00,6.00,100.00,30.08,0.00,BKN
LAX,2024-01-14 18:53,57.00,46.00,4.00,70.00,30.07,0.00,BKN
LAX,2024-01-14 19:53,59.00,47.00,7.00,230.00,30.05,0.00,SCT
LAX,2024-01-14 20:53,59.00,49.00,5.00,250.00,30.03,0.00,FEW
LAX,2024-01-14 21:53,59.00,49.00,5.00,230.00,30.02,0.00,FEW
LAX,2024-01-14 22:53,59.00,50.00,5.00,230.00,30.00,0.00,FEW
LAX,2024-01-14 23:53,58.00,49.00,6.00,250.00,30.01,0.00,FEW
LAX,2024-01-15 00:53,56.00,50.00,7.00,260.00,30.02,0.00,FEW
LAX,2024-01-15 01:53,56.00,49.00,7.00,270.00,30.02,0.00,FEW
LAX,2024-01-15 02:53,55.00,50.00,4.00,270.00,30.03,0.00,FEW
LAX,2024-01-15 03:53,55.00,49.00,4.00,110.00,30.04,0.00,FEW
LAX,2024-01-15 04:53,54.00,50.00,3.00,150.00,30.05,0.00,FEW
LAX,2024-01-15 05:53,53.00,50.00,5.00,90.00,30.06,0.00,FEW
LAX,2024-01-15 06:53,51.00,48.00,6.00,80.00,30.06,0.00,FEW
LAX,2024-01-15 07:53,53.00,50.00,5.00,60.00,30.05,0.00,FEW
LAX,2024-01-15 08:53,51.00,48.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-15 09:53,50.00,48.00,0.00,0.00,30.07,0.00,FEW
LAX,2024-01-15 10:53,49.00,47.00,3.00,80.00,30.05,0.00,FEW
LAX,2024-01-15 11:53,46.00,45.00,0.00,0.00,30.05,0.00,FEW
LAX,2024-01-15 12:53,47.00,45.00,4.00,100.00,30.04,0.00,FEW
LAX,2024-01-15 13:53,48.00,46.00,0.00,0.00,30.04,0.00,FEW
LAX,2024-01-15 14:53,49.00,46.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-15 15:53,52.00,48.00,3.00,30.00,30.07,0.00,FEW
LAX,2024-01-15 16:53,54.00,46.00,3.00,null,30.08,0.00,FEW
LAX,2024-01-15 17:53,58.00,47.00,5.00,110.00,30.09,0.00,FEW
LAX,2024-01-15 18:53,60.00,47.00,0.00,0.00,30.09,0.00,FEW
LAX,2024-01-15 19:53,61.00,49.00,8.00,250.00,30.06,0.00,FEW
LAX,2024-01-15 20:53,60.00,49.00,8.00,260.00,30.04,0.00,SCT
LAX,2024-01-15 21:53,60.00,50.00,8.00,260.00,30.02,0.00,SCT
LAX,2024-01-15 22:53,59.00,52.00,9.00,260.00,30.03,0.00,FEW
LAX,2024-01-15 23:53,58.00,52.00,10.00,260.00,30.03,0.00,FEW
LAX,2024-01-16 00:53,56.00,52.00,9.00,260.00,30.04,0.00,FEW
LAX,2024-01-16 01:53,55.00,52.00,9.00,270.00,30.05,0.00,FEW
LAX,2024-01-16 02:53,55.00,52.00,7.00,260.00,30.07,0.00,FEW
LAX,2024-01-16 03:53,54.00,52.00,5.00,260.00,30.08,0.00,FEW
LAX,2024-01-16 04:53,55.00,52.00,3.00,230.00,30.08,0.00,FEW
LAX,2024-01-16 05:53,54.00,52.00,0.00,0.00,30.08,0.00,BKN
LAX,2024-01-16 06:53,53.00,51.00,3.00,110.00,30.08,0.00,BKN
LAX,2024-01-16 07:53,54.00,52.00,0.00,0.00,30.08,0.00,FEW
LAX,2024-01-16 08:53,53.00,52.00,0.00,0.00,30.07,0.00,FEW
LAX,2024-01-16 09:53,52.00,51.00,3.00,360.00,30.07,0.00,FEW
LAX,2024-01-16 10:53,52.00,50.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-16 11:53,51.00,50.00,0.00,0.00,30.07,0.00,FEW
LAX,2024-01-16 12:53,49.00,48.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-16 13:53,49.00,47.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-16 14:53,50.00,48.00,0.00,0.00,30.08,0.00,FEW
LAX,2024-01-16 15:53,51.00,49.00,3.00,90.00,30.09,0.00,FEW
LAX,2024-01-16 16:53,54.00,50.00,3.00,null,30.10,0.00,FEW
LAX,2024-01-16 17:53,58.00,51.00,0.00,0.00,30.12,0.00,FEW
LAX,2024-01-16 18:53,61.00,51.00,0.00,0.00,30.10,0.00,FEW
LAX,2024-01-16 19:53,60.00,53.00,10.00,270.00,30.08,0.00,FEW
LAX,2024-01-16 20:53,62.00,51.00,9.00,260.00,30.05,0.00,FEW
LAX,2024-01-16 21:53,60.00,54.00,12.00,260.00,30.05,0.00,FEW
LAX,2024-01-16 22:53,59.00,53.00,13.00,270.00,30.05,0.00,FEW
LAX,2024-01-16 23:53,57.00,53.00,11.00,270.00,30.04,0.00,FEW
LAX,2024-01-17 00:53,57.00,53.00,12.00,270.00,30.05,0.00,FEW
LAX,2024-01-17 01:53,57.00,55.00,9.00,260.00,30.05,0.00,OVC
LAX,2024-01-17 02:53,56.00,54.00,9.00,270.00,30.06,0.00,BKN
LAX,2024-01-17 03:53,55.00,54.00,5.00,230.00,30.06,0.00,FEW
LAX,2024-01-17 04:53,55.00,54.00,4.00,230.00,30.06,0.00,BKN
LAX,2024-01-17 05:53,56.00,54.00,0.00,0.00,30.06,0.00,BKN
LAX,2024-01-17 06:53,56.00,54.00,3.00,null,30.06,0.00,BKN
LAX,2024-01-17 07:53,56.00,54.00,0.00,0.00,30.06,0.00,BKN
LAX,2024-01-17 08:53,55.00,53.00,4.00,170.00,30.06,0.00,BKN
LAX,2024-01-17 09:53,55.00,53.00,4.00,110.00,30.06,0.00,BKN
LAX,2024-01-17 10:53,56.00,53.00,0.00,0.00,30.05,0.00,FEW
LAX,2024-01-17 11:53,55.00,53.00,4.00,160.00,30.03,0.00,FEW
LAX,2024-01-17 12:53,55.00,53.00,4.00,110.00,30.03,0.00,FEW
LAX,2024-01-17 13:53,55.00,52.00,4.00,null,30.03,0.00,FEW
LAX,2024-01-17 14:53,55.00,52.00,5.00,100.00,30.03,0.00,FEW
LAX,2024-01-17 15:53,56.00,53.00,6.00,110.00,30.02,0.00,FEW
LAX,2024-01-17 16:53,57.00,52.00,0.00,0.00,30.05,0.00,FEW
LAX,2024-01-17 17:53,57.00,52.00,4.00,null,30.07,0.00,FEW
LAX,2024-01-17 18:53,58.00,52.00,0.00,0.00,30.07,0.00,FEW
LAX,2024-01-17 19:53,57.00,52.00,0.00,0.00,30.05,0.00,FEW
LAX,2024-01-17 20:53,58.00,52.00,5.00,null,30.03,0.00,FEW
LAX,2024-01-17 21:53,58.00,52.00,3.00,260.00,30.02,0.00,FEW
LAX,2024-01-17 22:53,58.00,52.00,5.00,270.00,30.03,0.00,FEW
LAX,2024-01-17 23:53,59.00,52.00,0.00,0.00,30.01,0.00,BKN
LAX,2024-01-18 00:53,58.00,53.00,5.00,220.00,30.02,0.00,FEW
LAX,2024-01-18 01:53,56.00,53.00,6.00,270.00,30.04,0.00,FEW
LAX,2024-01-18 02:53,57.00,54.00,0.00,0.00,30.06,0.00,OVC
LAX,2024-01-18 03:53,57.00,54.00,3.00,null,30.06,0.00,BKN
LAX,2024-01-18 04:53,56.00,54.00,5.00,230.00,30.07,0.00,BKN
LAX,2024-01-18 05:53,57.00,55.00,4.00,null,30.07,0.00,OVC
LAX,2024-01-18 06:53,57.00,54.00,4.00,80.00,30.08,0.00,OVC
LAX,2024-01-18 07:53,58.00,54.00,4.00,null,30.08,0.00,OVC
LAX,2024-01-18 08:53,57.00,54.00,4.00,20.00,30.08,0.00,FEW
LAX,2024-01-18 09:53,55.00,53.00,5.00,50.00,30.08,0.00,FEW
LAX,2024-01-18 10:53,55.00,53.00,3.00,100.00,30.08,0.00,FEW
LAX,2024-01-18 11:53,54.00,53.00,4.00,90.00,30.07,0.00,FEW
LAX,2024-01-18 12:53,54.00,53.00,0.00,0.00,30.07,0.00,FEW
LAX,2024-01-18 13:53,54.00,53.00,4.00,40.00,30.08,0.00,FEW
LAX,2024-01-18 14:53,56.00,53.00,3.00,360.00,30.11,0.00,FEW
LAX,2024-01-18 15:53,55.00,51.00,4.00,20.00,30.12,0.00,FEW
LAX,2024-01-18 16:53,58.00,50.00,4.00,70.00,30.11,0.00,FEW
LAX,2024-01-18 17:53,61.00,50.00,4.00,120.00,30.12,0.00,FEW
LAX,2024-01-18 18:53,63.00,49.00,5.00,100.00,30.11,0.00,FEW
LAX,2024-01-18 19:53,65.00,49.00,3.00,null,30.08,0.00,FEW
LAX,2024-01-18 20:53,63.00,54.00,10.00,240.00,30.06,0.00,FEW
LAX,2024-01-18 21:53,63.00,55.00,9.00,250.00,30.05,0.00,FEW
LAX,2024-01-18 22:53,60.00,54.00,9.00,240.00,30.05,0.00,FEW
LAX,2024-01-18 23:53,60.00,55.00,7.00,250.00,30.05,0.00,OVC
LAX,2024-01-19 00:53,58.00,55.00,9.00,270.00,30.06,0.00,FEW
LAX,2024-01-19 01:53,58.00,55.00,7.00,290.00,30.07,0.00,BKN
LAX,2024-01-19 02:53,57.00,55.00,0.00,0.00,30.07,0.00,OVC
LAX,2024-01-19 03:53,57.00,53.00,0.00,0.00,30.06,0.00,OVC
LAX,2024-01-19 04:53,58.00,53.00,4.00,200.00,30.07,0.00,OVC
LAX,2024-01-19 05:53,58.00,53.00,5.00,320.00,30.07,0.00,BKN
LAX,2024-01-19 06:53,56.00,54.00,6.00,260.00,30.08,0.00,FEW
LAX,2024-01-19 07:53,56.00,54.00,4.00,260.00,30.07,0.00,FEW
LAX,2024-01-19 08:53,55.00,53.00,0.00,0.00,30.06,0.00,FEW
LAX,2024-01-19 09:53,54.00,53.00,0.00,0.00,30.05,0.00,FEW
LAX,2024-01-19 10:53,54.00,53.00,3.00,300.00,30.05,0.00,FEW
LAX,2024-01-19 11:53,55.00,55.00,3.00,320.00,30.02,0.00,FEW
LAX,2024-01-19 12:53,53.00,52.00,4.00,60.00,30.02,0.00,FEW
LAX,2024-01-19 13:53,54.00,52.00,0.00,0.00,30.03,0.00,FEW
LAX,2024-01-19 14:53,54.00,51.00,4.00,120.00,30.03,0.00,FEW
LAX,2024-01-19 15:53,53.00,51.00,6.00,110.00,30.03,0.00,FEW
LAX,2024-01-19 16:53,57.00,51.00,5.00,120.00,30.05,0.00,FEW
LAX,2024-01-19 17:53,59.00,52.00,5.00,220.00,30.08,0.00,FEW
LAX,2024-01-19 18:53,58.00,55.00,13.00,270.00,30.09,0.00,FEW
LAX,2024-01-19 19:53,61.00,55.00,0.00,0.00,30.03,0.00,FEW
LAX,2024-01-19 20:53,66.00,53.00,5.00,null,29.97,0.00,FEW
LAX,2024-01-19 21:53,67.00,52.00,5.00,null,29.95,0.00,SCT
LAX,2024-01-19 22:53,63.00,53.00,8.00,250.00,29.96,0.00,FEW
LAX,2024-01-19 23:53,60.00,53.00,9.00,260.00,29.96,0.00,FEW
LAX,2024-01-20 00:53,58.00,54.00,10.00,280.00,29.97,0.00,SCT
LAX,2024-01-20 01:53,58.00,55.00,8.00,270.00,29.98,0.00,FEW
LAX,2024-01-20 02:53,58.00,54.00,6.00,260.00,29.97,0.00,FEW
LAX,2024-01-20 03:53,58.00,55.00,7.00,270.00,29.98,0.00,FEW
LAX,2024-01-20 04:53,58.00,54.00,5.00,260.00,29.98,0.00,FEW
LAX,2024-01-20 05:53,59.00,54.00,3.00,290.00,29.98,0.00,FEW
LAX,2024-01-20 06:53,58.00,54.00,0.00,0.00,29.96,0.00,SCT
LAX,2024-01-20 07:53,58.00,52.00,5.00,150.00,29.94,0.00,BKN
LAX,2024-01-20 08:53,57.00,56.00,5.00,250.00,29.95,0.00,SCT
LAX,2024-01-20 09:53,57.00,55.00,4.00,270.00,29.95,0.00,BKN
LAX,2024-01-20 10:53,57.00,57.00,6.00,270.00,29.95,0.00,BKN
LAX,2024-01-20 11:53,57.00,56.00,6.00,50.00,29.92,null,SCT
LAX,2024-01-20 12:53,56.00,55.00,3.00,90.00,29.92,0.00,FEW
LAX,2024-01-20 13:53,56.00,53.00,4.00,100.00,29.92,0.00,FEW
LAX,2024-01-20 14:53,55.00,53.00,6.00,90.00,29.93,0.00,FEW
LAX,2024-01-20 15:53,56.00,54.00,7.00,90.00,29.92,0.00,FEW
LAX,2024-01-20 16:53,57.00,55.00,8.00,90.00,29.94,null,BKN
LAX,2024-01-20 17:53,57.00,55.00,5.00,110.00,29.96,0.02,BKN
LAX,2024-01-20 18:53,57.00,56.00,7.00,60.00,29.95,0.12,SCT
LAX,2024-01-20 19:53,57.00,56.00,6.00,null,29.93,0.11,BKN
LAX,2024-01-20 20:53,56.00,54.00,13.00,80.00,29.89,0.03,BKN
LAX,2024-01-20 21:53,56.00,55.00,9.00,90.00,29.89,null,SCT
LAX,2024-01-20 22:53,56.00,53.00,9.00,70.00,29.88,null,SCT
LAX,2024-01-20 23:53,56.00,53.00,10.00,90.00,29.87,null,BKN
LAX,2024-01-21 00:53,55.00,54.00,10.00,70.00,29.88,0.00,FEW
LAX,2024-01-21 01:53,55.00,54.00,7.00,80.00,29.88,null,BKN
LAX,2024-01-21 02:53,55.00,55.00,8.00,90.00,29.87,0.01,BKN
LAX,2024-01-21 03:53,55.00,55.00,8.00,100.00,29.88,0.00,BKN
LAX,2024-01-21 04:53,55.00,55.00,7.00,90.00,29.87,0.00,OVC
LAX,2024-01-21 05:53,56.00,55.00,6.00,90.00,29.88,0.00,OVC
LAX,2024-01-21 06:53,56.00,55.00,7.00,90.00,29.89,null,OVC
LAX,2024-01-21 07:53,56.00,55.00,9.00,100.00,29.86,0.22,FEW
LAX,2024-01-21 08:53,56.00,55.00,7.00,80.00,29.86,null,FEW
LAX,2024-01-21 09:53,56.00,55.00,4.00,110.00,29.88,0.00,FEW
LAX,2024-01-21 10:53,56.00,56.00,3.00,80.00,29.87,0.00,FEW
LAX,2024-01-21 11:53,56.00,55.00,5.00,60.00,29.86,0.00,BKN
LAX,2024-01-21 12:53,56.00,55.00,3.00,40.00,29.86,0.00,BKN
LAX,2024-01-21 13:53,56.00,55.00,3.00,70.00,29.87,0.00,SCT
LAX,2024-01-21 14:53,57.00,55.00,3.00,null,29.88,0.00,FEW
LAX,2024-01-21 15:53,57.00,56.00,4.00,null,29.90,0.00,FEW
LAX,2024-01-21 16:53,58.00,57.00,5.00,100.00,29.92,null,FEW
LAX,2024-01-21 17:53,59.00,57.00,4.00,100.00,29.94,null,SCT
LAX,2024-01-21 18:53,59.00,57.00,4.00,110.00,29.93,null,FEW
LAX,2024-01-21 19:53,60.00,54.00,0.00,0.00,29.91,0.04,FEW
LAX,2024-01-21 20:53,64.00,52.00,7.00,290.00,29.88,0.00,FEW
LAX,2024-01-21 21:53,63.00,56.00,8.00,250.00,29.88,0.00,FEW
LAX,2024-01-21 22:53,63.00,54.00,5.00,260.00,29.89,0.00,FEW
LAX,2024-01-21 23:53,61.00,55.00,9.00,260.00,29.90,0.00,FEW
LAX,2024-01-22 00:53,61.00,53.00,3.00,140.00,29.89,0.00,FEW
LAX,2024-01-22 01:53,59.00,54.00,7.00,130.00,29.90,0.00,FEW
LAX,2024-01-22 02:53,58.00,56.00,6.00,null,29.91,0.00,FEW
LAX,2024-01-22 03:53,59.00,56.00,7.00,120.00,29.93,0.00,FEW
LAX,2024-01-22 04:53,58.00,56.00,7.00,100.00,29.93,0.00,FEW
LAX,2024-01-22 05:52,58.00,56.00,9.00,90.00,29.91,0.00,SCT
LAX,2024-01-22 06:53,58.00,55.00,8.00,100.00,29.90,null,FEW
LAX,2024-01-22 07:53,57.00,56.00,8.00,100.00,29.88,null,BKN
LAX,2024-01-22 08:53,57.00,56.00,7.00,80.00,29.87,null,FEW
LAX,2024-01-22 09:53,56.00,56.00,11.00,90.00,29.85,0.01,SCT
LAX,2024-01-22 10:53,56.00,55.00,12.00,90.00,29.82,0.00,FEW
LAX,2024-01-22 11:53,55.00,55.00,11.00,80.00,29.81,0.02,FEW
LAX,2024-01-22 12:53,55.00,55.00,5.00,100.00,29.79,0.17,FEW
LAX,2024-01-22 13:53,56.00,56.00,7.00,90.00,29.80,0.17,SCT
LAX,2024-01-22 14:53,56.00,56.00,12.00,90.00,29.78,0.26,SCT
LAX,2024-01-22 15:53,56.00,55.00,9.00,100.00,29.78,0.10,SCT
LAX,2024-01-22 16:53,56.00,55.00,11.00,90.00,29.78,0.03,SCT
LAX,2024-01-22 17:53,57.00,56.00,7.00,80.00,29.78,0.05,SCT
LAX,2024-01-22 18:53,56.00,56.00,13.00,70.00,29.76,0.08,SCT
LAX,2024-01-22 19:53,57.00,56.00,12.00,70.00,29.74,0.01,SCT
LAX,2024-01-22 20:53,58.00,55.00,11.00,80.00,29.72,null,SCT
LAX,2024-01-22 21:53,58.00,54.00,6.00,20.00,29.72,null,SCT
LAX,2024-01-22 22:53,59.00,56.00,8.00,60.00,29.72,0.01,BKN
LAX,2024-01-22 23:53,57.00,55.00,4.00,110.00,29.74,0.05,OVC
LAX,2024-01-23 00:53,56.00,55.00,6.00,120.00,29.74,0.16,SCT
LAX,2024-01-23 01:53,57.00,54.00,3.00,null,29.77,0.02,FEW
LAX,2024-01-23 02:53,57.00,55.00,0.00,0.00,29.79,0.00,FEW
LAX,2024-01-23 03:53,57.00,55.00,5.00,270.00,29.80,0.00,BKN
LAX,2024-01-23 04:53,57.00,56.00,5.00,10.00,29.81,0.01,OVC
LAX,2024-01-23 05:53,57.00,56.00,5.00,330.00,29.82,0.00,FEW
LAX,2024-01-23 06:53,57.00,56.00,8.00,250.00,29.82,0.00,FEW
LAX,2024-01-23 07:53,58.00,57.00,6.00,300.00,29.82,0.00,FEW
LAX,2024-01-23 08:53,56.00,55.00,3.00,null,29.83,0.00,SCT
LAX,2024-01-23 09:53,54.00,54.00,3.00,70.00,29.83,0.00,VV 
LAX,2024-01-23 10:53,54.00,54.00,0.00,0.00,29.83,0.00,VV 
LAX,2024-01-23 11:53,53.00,53.00,0.00,0.00,29.83,0.00,BKN
LAX,2024-01-23 12:53,52.00,52.00,4.00,30.00,29.84,0.00,BKN
LAX,2024-01-23 13:53,52.00,52.00,0.00,0.00,29.85,0.00,SCT
LAX,2024-01-23 14:53,52.00,52.00,4.00,200.00,29.88,0.00,SCT
LAX,2024-01-23 15:53,52.00,52.00,7.00,60.00,29.89,0.00,FEW
LAX,2024-01-23 16:53,53.00,53.00,5.00,100.00,29.92,0.00,FEW
LAX,2024-01-23 17:53,59.00,55.00,0.00,0.00,29.93,0.00,FEW
LAX,2024-01-23 18:53,62.00,54.00,3.00,null,29.92,0.00,SCT
LAX,2024-01-23 19:53,62.00,55.00,10.00,250.00,29.91,0.00,FEW
LAX,2024-01-23 20:53,62.00,54.00,10.00,270.00,29.90,0.00,FEW
LAX,2024-01-23 21:53,62.00,54.00,13.00,260.00,29.90,0.00,FEW
LAX,2024-01-23 22:53,62.00,55.00,11.00,270.00,29.91,0.00,FEW
LAX,2024-01-23 23:53,62.00,55.00,13.00,270.00,29.91,0.00,FEW
LAX,2024-01-24 00:53,60.00,55.00,13.00,280.00,29.93,0.00,FEW
LAX,2024-01-24 01:53,59.00,54.00,7.00,260.00,29.94,0.00,FEW
LAX,2024-01-24 02:53,63.00,43.00,11.00,330.00,29.96,0.00,CLR
LAX,2024-01-24 03:53,62.00,43.00,5.00,320.00,29.98,0.00,CLR
LAX,2024-01-24 04:53,59.00,49.00,5.00,70.00,29.99,0.00,FEW
LAX,2024-01-24 05:53,56.00,53.00,5.00,60.00,30.02,0.00,CLR
LAX,2024-01-24 06:53,57.00,54.00,5.00,70.00,30.03,0.00,FEW
LAX,2024-01-24 07:53,57.00,55.00,5.00,60.00,30.05,0.00,BKN
LAX,2024-01-24 08:53,55.00,54.00,7.00,80.00,30.06,0.00,FEW
LAX,2024-01-24 09:53,57.00,55.00,6.00,80.00,30.07,0.00,FEW
LAX,2024-01-24 10:53,57.00,55.00,5.00,80.00,30.08,0.00,FEW
LAX,2024-01-24 11:53,56.00,54.00,7.00,70.00,30.08,0.00,FEW
LAX,2024-01-24 12:53,55.00,53.00,6.00,90.00,30.06,0.00,FEW
LAX,2024-01-24 13:53,55.00,52.00,8.00,100.00,30.08,0.00,FEW
LAX,2024-01-24 14:53,56.00,51.00,5.00,360.00,30.11,0.00,SCT
LAX,2024-01-24 15:53,56.00,52.00,4.00,90.00,30.12,0.00,SCT
LAX,2024-01-24 16:53,57.00,52.00,5.00,70.00,30.12,0.00,BKN
LAX,2024-01-24 17:53,58.00,53.00,3.00,120.00,30.15,0.00,SCT
LAX,2024-01-24 18:53,60.00,53.00,5.00,110.00,30.16,0.00,SCT
LAX,2024-01-24 19:53,62.00,53.00,5.00,null,30.14,0.00,SCT
LAX,2024-01-24 20:53,61.00,53.00,4.00,260.00,30.13,0.00,FEW
LAX,2024-01-24 21:53,61.00,53.00,7.00,230.00,30.11,0.00,FEW
LAX,2024-01-24 22:53,60.00,53.00,6.00,240.00,30.13,0.00,FEW
LAX,2024-01-24 23:53,60.00,54.00,5.00,210.00,30.10,0.00,FEW
LAX,2024-01-25 00:53,59.00,54.00,7.00,240.00,30.10,0.00,FEW
LAX,2024-01-25 01:53,58.00,55.00,6.00,240.00,30.12,0.00,FEW
LAX,2024-01-25 02:53,58.00,55.00,3.00,270.00,30.12,0.00,SCT
LAX,2024-01-25 03:53,58.00,55.00,4.00,250.00,30.13,0.00,SCT
LAX,2024-01-25 04:53,58.00,55.00,5.00,240.00,30.13,0.00,FEW
LAX,2024-01-25 05:53,58.00,55.00,5.00,240.00,30.15,0.00,FEW
LAX,2024-01-25 06:53,58.00,56.00,3.00,250.00,30.16,0.00,FEW
LAX,2024-01-25 07:53,58.00,55.00,3.00,240.00,30.15,0.00,FEW
LAX,2024-01-25 08:53,58.00,56.00,0.00,0.00,30.13,0.00,FEW
LAX,2024-01-25 09:53,57.00,56.00,3.00,60.00,30.13,0.01,SCT
LAX,2024-01-25 10:53,57.00,55.00,3.00,30.00,30.13,0.02,FEW
LAX,2024-01-25 11:53,56.00,56.00,0.00,0.00,30.12,0.02,SCT
LAX,2024-01-25 12:53,56.00,55.00,0.00,0.00,30.10,null,FEW
LAX,2024-01-25 13:53,56.00,55.00,0.00,0.00,30.11,null,FEW
LAX,2024-01-25 14:53,56.00,55.00,3.00,260.00,30.13,null,FEW
LAX,2024-01-25 15:53,57.00,56.00,5.00,270.00,30.14,null,FEW
LAX,2024-01-25 16:53,58.00,56.00,4.00,null,30.15,null,FEW
LAX,2024-01-25 17:53,59.00,56.00,4.00,260.00,30.16,0.00,FEW
LAX,2024-01-25 18:53,60.00,54.00,4.00,250.00,30.16,0.00,SCT
LAX,2024-01-25 19:53,61.00,55.00,10.00,240.00,30.13,0.00,FEW
LAX,2024-01-25 20:53,61.00,55.00,10.00,250.00,30.12,0.00,SCT
LAX,2024-01-25 21:53,61.00,55.00,11.00,250.00,30.11,0.00,SCT
LAX,2024-01-25 22:53,60.00,54.00,11.00,250.00,30.10,0.00,FEW
LAX,2024-01-25 23:53,60.00,53.00,12.00,260.00,30.10,0.00,FEW
LAX,2024-01-26 00:53,59.00,54.00,14.00,260.00,30.10,0.00,FEW
LAX,2024-01-26 01:53,57.00,55.00,12.00,250.00,30.12,0.00,FEW
LAX,2024-01-26 02:53,57.00,55.00,10.00,230.00,30.12,0.00,FEW
LAX,2024-01-26 03:53,56.00,53.00,0.00,0.00,30.13,0.00,FEW
LAX,2024-01-26 04:53,56.00,53.00,4.00,130.00,30.14,0.00,FEW
LAX,2024-01-26 05:53,55.00,53.00,4.00,150.00,30.16,0.00,CLR
LAX,2024-01-26 06:53,57.00,53.00,5.00,null,30.17,0.00,FEW
LAX,2024-01-26 07:53,54.00,52.00,5.00,120.00,30.17,0.00,FEW
LAX,2024-01-26 08:53,53.00,52.00,0.00,0.00,30.17,0.00,FEW
LAX,2024-01-26 09:53,51.00,50.00,5.00,110.00,30.16,0.00,FEW
LAX,2024-01-26 10:53,52.00,50.00,3.00,90.00,30.17,0.00,FEW
LAX,2024-01-26 11:53,50.00,49.00,4.00,60.00,30.16,0.00,FEW
LAX,2024-01-26 12:53,52.00,48.00,0.00,0.00,30.17,0.00,FEW
LAX,2024-01-26 13:53,50.00,48.00,0.00,0.00,30.17,0.00,FEW
LAX,2024-01-26 14:53,52.00,48.00,3.00,330.00,30.20,0.00,FEW
LAX,2024-01-26 15:53,53.00,48.00,0.00,0.00,30.21,0.00,FEW
LAX,2024-01-26 16:53,58.00,49.00,0.00,0.00,30.21,0.00,FEW
LAX,2024-01-26 17:53,61.00,49.00,0.00,0.00,30.23,0.00,FEW
LAX,2024-01-26 18:53,64.00,49.00,7.00,310.00,30.24,0.00,FEW
LAX,2024-01-26 19:53,66.00,48.00,7.00,240.00,30.21,0.00,FEW
LAX,2024-01-26 20:53,67.00,48.00,5.00,270.00,30.18,0.00,FEW
LAX,2024-01-26 21:53,69.00,43.00,4.00,230.00,30.17,0.00,FEW
LAX,2024-01-26 22:53,69.00,41.00,4.00,270.00,30.17,0.00,FEW
LAX,2024-01-26 23:53,65.00,46.00,7.00,270.00,30.18,0.00,FEW
LAX,2024-01-27 00:53,63.00,49.00,9.00,270.00,30.20,0.00,FEW
LAX,2024-01-27 01:53,62.00,51.00,5.00,230.00,30.20,0.00,FEW
LAX,2024-01-27 02:53,62.00,50.00,5.00,230.00,30.21,0.00,FEW
LAX,2024-01-27 03:53,60.00,52.00,4.00,260.00,30.22,0.00,FEW
LAX,2024-01-27 04:53,61.00,51.00,0.00,0.00,30.22,0.00,FEW
LAX,2024-01-27 05:53,59.00,51.00,5.00,110.00,30.23,0.00,FEW
LAX,2024-01-27 06:53,59.00,50.00,4.00,110.00,30.24,0.00,SCT
LAX,2024-01-27 07:53,60.00,46.00,4.00,10.00,30.24,0.00,SCT
LAX,2024-01-27 08:53,58.00,44.00,0.00,0.00,30.22,0.00,SCT
LAX,2024-01-27 09:53,56.00,43.00,3.00,30.00,30.22,0.00,SCT
LAX,2024-01-27 10:53,53.00,43.00,4.00,80.00,30.21,0.00,SCT
LAX,2024-01-27 11:53,54.00,41.00,3.00,40.00,30.20,0.00,SCT
LAX,2024-01-27 12:53,55.00,40.00,0.00,0.00,30.19,0.00,SCT
LAX,2024-01-27 13:53,58.00,37.00,3.00,320.00,30.20,0.00,FEW
LAX,2024-01-27 14:53,55.00,38.00,3.00,70.00,30.20,0.00,SCT
LAX,2024-01-27 15:53,56.00,41.00,3.00,80.00,30.21,0.00,SCT
LAX,2024-01-27 16:53,62.00,41.00,3.00,90.00,30.21,0.00,SCT
LAX,2024-01-27 17:53,68.00,39.00,5.00,70.00,30.20,0.00,SCT
LAX,2024-01-27 18:53,70.00,38.00,4.00,140.00,30.19,0.00,SCT
LAX,2024-01-27 19:53,72.00,36.00,4.00,140.00,30.17,0.00,SCT
LAX,2024-01-27 20:53,75.00,35.00,5.00,200.00,30.13,0.00,SCT
LAX,2024-01-27 21:53,71.00,45.00,7.00,290.00,30.11,0.00,SCT
LAX,2024-01-27 22:53,72.00,36.00,8.00,280.00,30.11,0.00,SCT
LAX,2024-01-27 23:53,71.00,35.00,7.00,290.00,30.11,0.00,SCT
LAX,2024-01-28 00:53,69.00,35.00,8.00,290.00,30.11,0.00,FEW
LAX,2024-01-28 01:53,65.00,42.00,5.00,240.00,30.13,0.00,FEW
LAX,2024-01-28 02:53,65.00,43.00,3.00,190.00,30.14,0.00,FEW
